NOAA_FIP,NOAA_Zone,County,FIP,Latitude,Longitude,NOAA ID,County Name,Date,Type,Direct Deaths,Direct Injuries,Property Damage,Crop Damage,Indirect Injuries,Indirect Deaths
048,San Bernardino and Riverside County Valleys -The Inland Empire,Riverside,065,33.8486,-117.2412,861536.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/10/2019,Wildfire,2.0,0.0,8000000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,Riverside,065,33.8486,-117.2412,861537.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/10/2019,Wildfire,0.0,0.0,100000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,Riverside,065,33.8486,-117.2412,862030.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/30/2019,Wildfire,0.0,0.0,100000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,Riverside,065,33.8486,-117.2412,862029.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/30/2019,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,Riverside,065,33.8486,-117.2412,863235.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/30/2019,Wildfire,0.0,1.0,100000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,Riverside,065,33.8486,-117.2412,863234.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/31/2019,Wildfire,0.0,1.0,4000000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,Riverside,065,33.8486,-117.2412,862027.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/31/2019,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,234746.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),05/20/2010,Wildfire,0.0,0.0,0.0,0.0,1.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,250175.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),07/15/2010,Wildfire,0.0,1.0,17500.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,250171.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),07/15/2010,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,250178.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),07/15/2010,Wildfire,0.0,0.0,8000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,250163.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),07/17/2010,Wildfire,0.0,1.0,0.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,257607.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),08/03/2010,Wildfire,0.0,2.0,0.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,340268.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),08/06/2011,Wildfire,0.0,4.0,0.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,386402.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),06/16/2012,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,386406.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),06/17/2012,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,398052.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),08/01/2012,Wildfire,0.0,3.0,200000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,407808.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),08/20/2012,Wildfire,0.0,0.0,0.0,0.0,2.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,413262.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),09/06/2012,Wildfire,0.0,1.0,0.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,438666.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),03/01/2013,Wildfire,0.0,0.0,15000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,448553.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),05/01/2013,Wildfire,0.0,0.0,400000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,448564.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),05/02/2013,Wildfire,0.0,0.0,550000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,511806.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),04/30/2014,Wildfire,0.0,0.0,6000.0,0.0,3.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,522306.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),05/01/2014,Wildfire,0.0,0.0,6000.0,0.0,3.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,652430.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),07/18/2016,Wildfire,0.0,1.0,50000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,687976.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),04/30/2017,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,758142.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),05/17/2018,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,850022.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),08/15/2019,Wildfire,0.0,0.0,400000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,858107.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),09/04/2019,Wildfire,0.0,3.0,100000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,858118.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),09/14/2019,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,861536.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/10/2019,Wildfire,2.0,0.0,8000000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,861537.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/10/2019,Wildfire,0.0,0.0,100000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,862030.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/30/2019,Wildfire,0.0,0.0,100000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,862029.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/30/2019,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,863235.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/30/2019,Wildfire,0.0,1.0,100000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,863234.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/31/2019,Wildfire,0.0,1.0,4000000.0,0.0,0.0,0.0
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,862027.0,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/31/2019,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
050,San Diego County Valleys,San Diego,073,33.0047,-116.9604,522913.0,SAN DIEGO COUNTY VALLEYS (ZONE),05/13/2014,Wildfire,0.0,0.0,0.0,0.0,3.0,0.0
050,San Diego County Valleys,San Diego,073,33.0047,-116.9604,522958.0,SAN DIEGO COUNTY VALLEYS (ZONE),05/14/2014,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
050,San Diego County Valleys,San Diego,073,33.0047,-116.9604,522923.0,SAN DIEGO COUNTY VALLEYS (ZONE),05/14/2014,Wildfire,0.0,0.0,1120000.0,0.0,0.0,0.0
050,San Diego County Valleys,San Diego,073,33.0047,-116.9604,522967.0,SAN DIEGO COUNTY VALLEYS (ZONE),05/14/2014,Wildfire,0.0,0.0,5700000.0,0.0,3.0,0.0
050,San Diego County Valleys,San Diego,073,33.0047,-116.9604,644664.0,SAN DIEGO COUNTY VALLEYS (ZONE),06/19/2016,Wildfire,2.0,0.0,4000000.0,0.0,0.0,0.0
050,San Diego County Valleys,San Diego,073,33.0047,-116.9604,652443.0,SAN DIEGO COUNTY VALLEYS (ZONE),07/21/2016,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
050,San Diego County Valleys,San Diego,073,33.0047,-116.9604,731496.0,SAN DIEGO COUNTY VALLEYS (ZONE),12/07/2017,Wildfire,0.0,0.0,30000000.0,0.0,0.0,0.0
050,San Diego County Valleys,San Diego,073,33.0047,-116.9604,863236.0,SAN DIEGO COUNTY VALLEYS (ZONE),10/25/2019,Wildfire,0.0,0.0,50000.0,0.0,0.0,0.0
051,San Luis Obispo County Mountains,San Luis Obispo,079,35.1415,-120.0448,718127.0,SAN LUIS OBISPO COUNTY MOUNTAINS (ZONE),07/06/2017,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
052,Santa Barbara County Mountains,Santa Barbara,083,34.7466,-119.8211,645579.0,SANTA BARBARA COUNTY MOUNTAINS (ZONE),06/15/2016,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
052,Santa Barbara County Mountains,Santa Barbara,083,34.7466,-119.8211,645583.0,SANTA BARBARA COUNTY MOUNTAINS (ZONE),07/01/2016,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
052,Santa Barbara County Mountains,Santa Barbara,083,34.7466,-119.8211,645582.0,SANTA BARBARA COUNTY MOUNTAINS (ZONE),07/01/2016,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
052,Santa Barbara County Mountains,Santa Barbara,083,34.7466,-119.8211,652812.0,SANTA BARBARA COUNTY MOUNTAINS (ZONE),08/18/2016,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
052,Santa Barbara County Mountains,Santa Barbara,083,34.7466,-119.8211,652815.0,SANTA BARBARA COUNTY MOUNTAINS (ZONE),09/01/2016,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
052,Santa Barbara County Mountains,Santa Barbara,083,34.7466,-119.8211,718126.0,SANTA BARBARA COUNTY MOUNTAINS (ZONE),07/06/2017,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
052,Santa Barbara County Mountains,Santa Barbara,083,34.7466,-119.8211,718129.0,SANTA BARBARA COUNTY MOUNTAINS (ZONE),07/08/2017,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
052,Santa Barbara County Mountains,Santa Barbara,083,34.7466,-119.8211,729839.0,SANTA BARBARA COUNTY MOUNTAINS (ZONE),12/04/2017,Wildfire,1.0,0.0,0.0,0.0,0.0,0.0
053,Ventura County Mountains,Ventura,111,34.6292,-119.1351,454598.0,VENTURA COUNTY MOUNTAINS (ZONE),05/15/2013,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
053,Ventura County Mountains,Ventura,111,34.6292,-119.1351,645580.0,VENTURA COUNTY MOUNTAINS (ZONE),06/30/2016,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
053,Ventura County Mountains,Ventura,111,34.6292,-119.1351,729838.0,VENTURA COUNTY MOUNTAINS (ZONE),12/04/2017,Wildfire,1.0,0.0,0.0,0.0,0.0,0.0
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,454606.0,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),05/30/2013,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,454613.0,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),06/01/2013,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,498029.0,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),01/16/2014,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,645581.0,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),06/20/2016,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,645584.0,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),07/01/2016,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,645586.0,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),07/09/2016,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,645585.0,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),07/22/2016,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,652808.0,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),08/01/2016,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,795862.0,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),06/04/2018,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,861465.0,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),10/10/2019,Wildfire,0.0,8.0,0.0,0.0,0.0,1.0
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,861460.0,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),10/24/2019,Wildfire,0.0,4.0,0.0,0.0,0.0,0.0
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,257611.0,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),08/26/2010,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,340269.0,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),08/22/2011,Wildfire,0.0,2.0,500000.0,0.0,0.0,0.0
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,340277.0,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),08/27/2011,Wildfire,0.0,3.0,0.0,0.0,0.0,0.0
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,359835.0,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),01/12/2012,Wildfire,0.0,2.0,20000.0,0.0,0.0,0.0
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,418325.0,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),11/05/2012,Wildfire,0.0,0.0,4000.0,0.0,2.0,0.0
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,460707.0,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),06/09/2013,Wildfire,0.0,0.0,0.0,0.0,10.0,0.0
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,460700.0,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),06/28/2013,Wildfire,0.0,0.0,50000.0,0.0,0.0,0.0
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,473536.0,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),08/19/2013,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,478850.0,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),09/24/2013,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,587165.0,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),06/17/2015,Wildfire,0.0,0.0,900000.0,0.0,0.0,0.0
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,596491.0,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),07/17/2015,Wildfire,0.0,0.0,500000.0,0.0,0.0,0.0
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,656758.0,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),08/07/2016,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,656752.0,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),08/16/2016,Wildfire,0.0,0.0,50000000.0,0.0,2.0,0.0
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,687979.0,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),04/30/2017,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
056,Riverside County Mountains,Riverside,065,33.66,-116.6434,250169.0,RIVERSIDE COUNTY MOUNTAINS (ZONE),07/15/2010,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
056,Riverside County Mountains,Riverside,065,33.66,-116.6434,407761.0,RIVERSIDE COUNTY MOUNTAINS (ZONE),08/14/2012,Wildfire,0.0,1.0,1000000.0,0.0,5.0,0.0
056,Riverside County Mountains,Riverside,065,33.66,-116.6434,469082.0,RIVERSIDE COUNTY MOUNTAINS (ZONE),07/15/2013,Wildfire,0.0,0.0,2000000.0,0.0,0.0,0.0
056,Riverside County Mountains,Riverside,065,33.66,-116.6434,473532.0,RIVERSIDE COUNTY MOUNTAINS (ZONE),08/07/2013,Wildfire,0.0,0.0,7000000.0,0.0,12.0,0.0
056,Riverside County Mountains,Riverside,065,33.66,-116.6434,776504.0,RIVERSIDE COUNTY MOUNTAINS (ZONE),07/25/2018,Wildfire,0.0,0.0,200000.0,0.0,0.0,0.0
056,Riverside County Mountains,Riverside,065,33.66,-116.6434,782702.0,RIVERSIDE COUNTY MOUNTAINS (ZONE),08/01/2018,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
057,Santa Ana Mountains and Foothills,Orange,059,33.6256,-117.455,260002.0,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/23/2010,Wildfire,0.0,4.0,400000.0,0.0,0.0,0.0
057,Santa Ana Mountains and Foothills,Orange,059,33.6256,-117.455,473519.0,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),08/05/2013,Wildfire,0.0,0.0,5000.0,0.0,0.0,0.0
057,Santa Ana Mountains and Foothills,Orange,059,33.6256,-117.455,543488.0,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/12/2014,Wildfire,0.0,0.0,5000.0,0.0,0.0,0.0
057,Santa Ana Mountains and Foothills,Orange,059,33.6256,-117.455,722826.0,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/25/2017,Wildfire,0.0,0.0,1000000.0,0.0,0.0,0.0
057,Santa Ana Mountains and Foothills,Orange,059,33.6256,-117.455,782705.0,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),08/06/2018,Wildfire,0.0,0.0,500000.0,0.0,0.0,0.0
057,Santa Ana Mountains and Foothills,Riverside,065,33.6256,-117.455,260002.0,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/23/2010,Wildfire,0.0,4.0,400000.0,0.0,0.0,0.0
057,Santa Ana Mountains and Foothills,Riverside,065,33.6256,-117.455,473519.0,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),08/05/2013,Wildfire,0.0,0.0,5000.0,0.0,0.0,0.0
057,Santa Ana Mountains and Foothills,Riverside,065,33.6256,-117.455,543488.0,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/12/2014,Wildfire,0.0,0.0,5000.0,0.0,0.0,0.0
057,Santa Ana Mountains and Foothills,Riverside,065,33.6256,-117.455,722826.0,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/25/2017,Wildfire,0.0,0.0,1000000.0,0.0,0.0,0.0
057,Santa Ana Mountains and Foothills,Riverside,065,33.6256,-117.455,782705.0,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),08/06/2018,Wildfire,0.0,0.0,500000.0,0.0,0.0,0.0
057,Santa Ana Mountains and Foothills,San Diego,073,33.6256,-117.455,260002.0,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/23/2010,Wildfire,0.0,4.0,400000.0,0.0,0.0,0.0
057,Santa Ana Mountains and Foothills,San Diego,073,33.6256,-117.455,473519.0,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),08/05/2013,Wildfire,0.0,0.0,5000.0,0.0,0.0,0.0
057,Santa Ana Mountains and Foothills,San Diego,073,33.6256,-117.455,543488.0,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/12/2014,Wildfire,0.0,0.0,5000.0,0.0,0.0,0.0
057,Santa Ana Mountains and Foothills,San Diego,073,33.6256,-117.455,722826.0,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/25/2017,Wildfire,0.0,0.0,1000000.0,0.0,0.0,0.0
057,Santa Ana Mountains and Foothills,San Diego,073,33.6256,-117.455,782705.0,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),08/06/2018,Wildfire,0.0,0.0,500000.0,0.0,0.0,0.0
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,331689.0,SAN DIEGO COUNTY MOUNTAINS (ZONE),07/21/2011,Wildfire,0.0,18.0,25000.0,0.0,0.0,0.0
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,350444.0,SAN DIEGO COUNTY MOUNTAINS (ZONE),10/01/2011,Wildfire,0.0,1.0,0.0,0.0,0.0,0.0
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,381018.0,SAN DIEGO COUNTY MOUNTAINS (ZONE),05/24/2012,Wildfire,0.0,0.0,0.0,0.0,3.0,0.0
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,386410.0,SAN DIEGO COUNTY MOUNTAINS (ZONE),06/17/2012,Wildfire,0.0,0.0,400000.0,0.0,0.0,0.0
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,399891.0,SAN DIEGO COUNTY MOUNTAINS (ZONE),08/09/2012,Wildfire,0.0,2.0,0.0,0.0,0.0,0.0
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,403742.0,SAN DIEGO COUNTY MOUNTAINS (ZONE),08/12/2012,Wildfire,0.0,0.0,0.0,0.0,4.0,0.0
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,413263.0,SAN DIEGO COUNTY MOUNTAINS (ZONE),09/23/2012,Wildfire,1.0,0.0,3670000.0,0.0,3.0,0.0
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,469418.0,SAN DIEGO COUNTY MOUNTAINS (ZONE),07/06/2013,Wildfire,0.0,0.0,7240000.0,0.0,12.0,0.0
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,535048.0,SAN DIEGO COUNTY MOUNTAINS (ZONE),07/03/2014,Wildfire,0.0,0.0,900000.0,0.0,4.0,0.0
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,596492.0,SAN DIEGO COUNTY MOUNTAINS (ZONE),07/24/2015,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,775713.0,SAN DIEGO COUNTY MOUNTAINS (ZONE),07/06/2018,Wildfire,0.0,1.0,500000.0,0.0,0.0,0.0
059,Antelope Valley,Los Angeles,037,34.6664,-118.0679,454608.0,ANTELOPE VALLEY (ZONE),05/30/2013,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
059,Antelope Valley,Los Angeles,037,34.6664,-118.0679,454612.0,ANTELOPE VALLEY (ZONE),06/01/2013,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
060,Apple and Lucerne Valleys,San Bernardino,071,34.5427,-117.0143,346389.0,APPLE AND LUCERNE VALLEYS (ZONE),09/02/2011,Wildfire,0.0,0.0,600000.0,0.0,1.0,0.0
060,Apple and Lucerne Valleys,San Bernardino,071,34.5427,-117.0143,700465.0,APPLE AND LUCERNE VALLEYS (ZONE),05/19/2017,Wildfire,0.0,0.0,0.0,0.0,0.0,0.0
